26649,d,kids,144497,27,0.508,0.352,0.724,0.531,0.156,0.772,0.268,0.733,False,85.0
26650,T,songwriter,220951,5,0.771,0.661,0.337,0.886,0.877,0.28,0.034,0.171,False,71.0
26651,o,latino,191615,50,0.095,0.825,0.305,0.654,0.326,0.043,0.897,0.35,False,103.0
26652,w,psych-rock,294557,0,0.776,0.51,0.412,0.69,0.136,0.238,0.058,0.383,True,100.0
26653,H,pop,42713,48,0.838,0.83,0.798,0.082,0.221,0.114,0.96,0.644,False,103.0
26654,L,sertanejo,146907,29,0.299,0.625,0.177,0.724,0.053,0.334,0.022,0.281,True,125.0
26655,X,brazil,50348,92,0.947,0.941,0.768,0.6,0.696,0.999,0.224,0.065,True,136.0
26656,c,black-metal,226780,9,0.867,0.695,0.15,0.353,0.961,0.598,0.18,0.683,False,84.0
26657,B,pagode,198024,67,0.313,0.694,0.591,0.561,0.456,0.682,0.8,0.164,False,93.0
26658,e,ambient,285176,56,0.843,0.486,0.222,0.381,0.79,0.35,0.048,0.525,False,80.0
26659,g,dub,241954,75,0.393,0.539,0.859,0.973,0.913,0.329,0.715,0.774,False,128.0
26660,k,latin,77956,91,0.333,0.911,0.213,0.809,0.02,0.461,0.545,0.285,False,76.0
26661,q,disney,211928,91,0.223,0.064,0.379,0.032,0.711,0.443,0.201,0.256,True,88.0
26662,P,sertanejo,299152,65,0.037,0.178,0.951,0.628,0.438,0.77,0.23,0.715,False,137.0
26663,v,world-music,265465,3,0.516,0.442,0.817,0.048,0.89,0.75,0.54,0.933,False,127.0
26664,K,anime,310422,95,0.288,0.348,0.203,0.47,0.122,0.224,0.198,0.925,False,106.0
26665,n,drum-and-bass,306112,65,0.798,0.987,0.018,0.317,0.031,0.021,0.889,0.769,False,113.0
26666,J,salsa,154551,8,0.22,0.394,0.529,0.327,0.951,0.368,0.595,0.392,True,71.0
26667,S,soul,126799,55,0.698,0.749,0.604,0.402,0.931,0.301,0.355,0.656,False,85.0
26668,H,groove,105430,99,0.523,0.211,0.365,0.161,0.663,0.034,0.276,0.665,False,86.0
26669,O,ambient,317946,95,0.268,0.102,0.029,0.569,0.788,0.519,0.777,0.145,True,92.0
26670,m,house,165028,81,0.033,0.027,0.741,0.488,0.424,0.4,0.434,0.958,False,115.0
26671,K,rock,270047,15,0.148,0.276,0.321,0.297,0.864,0.616,0.144,0.463,False,123.0
26672,S,study,298493,35,0.557,0.108,0.513,0.154,0.641,0.679,0.065,0.051,False,88.0
26673,I,metalcore,103907,4,0.818,0.666,0.766,0.302,0.355,0.116,0.47,0.173,False,87.0
26674,c,iranian,41703,55,0.553,0.48,0.589,0.798,0.537,0.679,0.607,0.842,True,95.0
26675,r,hip-hop,145767,47,0.265,0.513,0.469,0.809,0.681,0.724,0.451,0.588,False,73.0
26676,i,club,97325,72,0.486,0.168,0.834,0.835,0.939,0.129,0.39,0.418,False,83.0
26677,q,punk-rock,80502,46,0.871,0.878,0.413,0.814,0.547,0.98,0.873,0.637,False,106.0
26678,s,romance,167757,88,0.759,0.969,0.597,0.503,0.144,0.381,0.36,0.072,False,110.0
26679,o,psych-rock,62154,50,0.736,0.819,0.035,0.362,0.683,0.181,0.631,0.079,False,125.0
26680,n,chill,166361,45,0.466,0.607,0.665,0.44,0.015,0.459,0.953,0.289,False,78.0
26681,j,j-rock,313268,73,0.39,0.577,0.522,0.719,0.949,0.349,0.264,0.897,False,121.0
26682,g,idm,254542,63,0.234,0.593,0.248,0.808,0.99,0.906,0.609,0.641,False,137.0
26683,l,world-music,186971,28,0.641,0.507,0.738,0.878,0.099,0.381,0.873,0.887,True,96.0
26684,P,cantopop,317096,11,0.775,0.165,0.763,0.687,0.897,0.14,0.956,0.684,False,130.0
26685,d,alternative,292824,90,0.709,0.058,0.246,0.357,0.409,0.394,0.681,0.94,False,116.0
26686,g,sertanejo,43665,64,0.686,0.173,0.785,0.667,0.58,0.319,0.546,0.139,False,118.0
26687,G,funk,86933,9,0.35,0.335,0.967,0.637,0.577,0.078,0.296,0.037,False,125.0
26688,R,happy,195438,96,0.863,0.882,0.692,0.991,0.908,0.497,0.262,0.423,True,120.0
26689,m,classical,123297,44,0.457,0.347,0.837,0.51,0.318,0.478,0.391,0.851,True,119.0
26690,y,hardcore,227342,48,0.548,0.13,0.215,0.204,0.815,0.784,0.232,0.649,False,134.0
26691,S,mpb,300633,84,0.264,0.62,0.385,0.256,0.71,0.141,0.165,0.607,False,77.0
26692,r,show-tunes,129467,44,0.055,0.786,0.32,0.007,0.867,0.633,0.126,0.188,True,79.0
26693,V,country,232085,41,0.068,0.335,0.212,0.3,0.317,0.17,0.827,0.575,False,95.0
26694,Z,brazil,284392,62,0.024,0.726,0.763,0.775,0.491,0.339,0.064,0.839,False,100.0
26695,s,samba,318685,80,0.258,0.333,0.911,0.727,0.367,0.666,0.515,0.517,True,86.0
26696,o,trance,232371,13,0.29,0.198,0.373,0.01,0.361,0.818,0.068,0.826,False,134.0
26697,n,romance,84983,54,0.993,0.163,0.599,0.759,0.341,0.175,0.882,0.698,False,134.0
26698,X,children,152490,54,0.702,0.498,0.036,0.512,0.213,0.403,0.957,0.878,False,81.0
26699,p,funk,104464,16,0.976,0.67,0.454,0.349,0.577,0.186,0.464,0.661,True,138.0
26700,z,electro,285971,5,0.356,0.697,0.904,0.727,0.698,0.866,0.294,0.984,False,108.0
26701,J,turkish,171252,99,0.695,0.522,0.311,0.482,0.05,0.685,0.028,0.327,False,93.0
26702,i,j-idol,201471,38,0.181,0.521,0.352,0.037,0.499,0.548,0.314,0.283,False,74.0
26703,m,electronic,41194,44,0.421,0.824,0.045,0.265,0.395,0.433,0.761,0.939,True,86.0
26704,F,punk-rock,328922,42,0.969,0.704,0.28,0.757,0.759,0.209,0.488,0.785,False,73.0
26705,F,synth-pop,62471,41,0.602,0.588,0.158,0.102,0.792,0.64,0.116,0.047,False,80.0
26706,e,samba,317785,10,0.085,0.795,0.35,0.553,0.47,0.62,0.785,0.967,False,96.0
26707,n,heavy-metal,216645,76,0.395,0.732,0.648,0.91,0.219,0.741,0.507,0.247,False,107.0
26708,e,hardstyle,324802,37,0.155,0.413,0.751,0.803,0.478,0.477,0.967,0.722,False,122.0
26709,L,opera,301020,95,0.611,0.761,0.353,0.467,0.249,0.239,0.862,0.516,False,110.0
26710,E,cantopop,111687,7,0.05,0.476,0.993,0.325,0.177,0.694,0.258,0.025,False,79.0
26711,x,rock,49725,7,0.718,0.733,0.643,0.699,0.678,0.498,0.696,0.596,False,89.0
26712,W,power-pop,214779,62,0.231,0.198,0.687,0.146,0.982,0.191,0.534,0.649,False,96.0
26713,r,salsa,275153,91,0.724,0.071,0.342,0.628,0.962,0.145,0.338,0.15,False,138.0
26714,I,children,281893,46,0.765,0.858,0.025,0.695,0.85,0.712,0.397,0.937,False,71.0
26715,e,j-dance,306137,13,0.174,0.699,0.065,0.392,0.728,0.209,0.322,0.08,False,129.0
26716,c,hard-rock,271907,97,0.386,0.483,0.982,0.691,0.52,0.914,0.101,0.967,False,136.0
26717,n,r-n-b,207669,19,0.365,0.177,0.221,0.965,0.342,0.383,0.788,0.566,False,114.0
26718,T,chill,96940,56,0.538,0.26,0.743,0.845,0.458,0.929,0.132,0.12,True,110.0
26719,t,hip-hop,154142,42,0.798,0.521,0.274,0.976,0.753,0.657,0.906,0.646,False,131.0
26720,g,dub,122399,53,0.273,0.954,0.209,0.825,0.323,0.742,0.801,0.808,False,120.0
26721,n,happy,209301,83,0.328,0.147,0.958,0.518,0.984,0.076,0.226,0.618,False,130.0
26722,f,dub,271261,36,0.353,0.716,0.274,0.437,0.645,0.136,0.247,0.112,True,102.0
26723,z,grindcore,129103,99,0.871,0.427,0.746,0.207,0.708,0.188,0.085,0.839,False,127.0
26724,z,latin,237829,62,0.991,0.239,0.195,0.408,0.195,0.798,0.603,0.138,False,117.0
26725,V,drum-and-bass,109768,72,0.05,0.344,0.155,0.497,0.9,0.45,0.256,0.81,True,132.0
26726,I,groove,131301,78,0.404,0.17,0.142,0.093,0.919,0.935,0.024,0.771,True,88.0
26727,P,latin,98040,13,0.171,0.968,0.433,0.673,0.756,0.12,0.276,0.042,False,83.0
26728,J,electronic,317088,2,0.847,0.463,0.647,0.074,0.946,0.103,0.967,0.039,True,126.0
26729,M,black-metal,35976,21,0.353,0.852,0.458,0.35,0.15,0.265,0.92,0.984,False,70.0
26730,n,blues,31162,10,0.081,0.238,0.776,0.883,0.78,0.809,0.039,0.904,False,108.0
26731,H,house,159314,44,0.35,0.257,0.799,0.664,0.297,0.605,0.309,0.071,True,130.0
26732,o,pop,108088,56,0.856,0.191,0.355,0.943,0.457,0.318,0.863,0.283,True,75.0
26733,O,hip-hop,266933,83,0.468,0.563,0.383,0.511,0.462,0.014,0.635,0.421,True,99.0
26734,P,detroit-techno,232918,86,0.638,0.557,0.891,0.37,0.438,0.213,0.899,0.902,False,113.0
26735,Y,german,182337,60,0.044,0.664,0.759,0.468,0.919,0.003,0.272,0.455,False,102.0
26736,X,alt-rock,305068,70,0.27,0.279,0.872,0.984,0.667,0.656,0.345,0.675,False,110.0
26737,C,disco,234847,81,0.749,0.531,0.546,0.067,0.827,0.9,0.709,0.615,False,72.0
26738,u,cantopop,304365,26,0.613,0.615,0.829,0.829,0.823,0.705,0.721,0.589,False,81.0
26739,M,psych-rock,175584,99,0.864,0.15,0.284,0.946,0.851,0.781,0.964,0.321,False,86.0
26740,d,disco,123836,95,0.758,0.329,0.35,0.373,0.089,0.892,0.219,0.652,False,73.0
26741,B,swedish,165135,38,0.735,0.828,0.356,0.26,0.83,0.928,0.927,0.914,True,88.0
26742,Y,j-rock,53366,43,0.662,0.073,0.05,0.105,0.057,0.745,0.662,0.648,False,135.0
26743,D,guitar,129590,7,0.018,0.077,0.285,0.774,0.644,0.837,0.816,0.505,True,84.0
26744,E,acoustic,180059,7,0.311,0.46,0.675,0.868,0.732,0.313,0.011,0.869,False,98.0
26745,v,grunge,306149,5,0.692,0.903,0.456,0.448,0.385,0.278,0.919,0.019,False,106.0
26746,Q,acoustic,68580,80,0.983,0.905,0.274,0.723,0.04,0.071,0.7,0.043,False,87.0
26747,f,opera,311072,89,0.263,0.69,0.052,0.507,0.291,0.071,0.515,0.15,False,79.0
26748,e,soul,248400,92,0.375,0.829,0.858,0.227,0.986,0.002,0.059,0.426,False,114.0
26749,z,r-n-b,160753,46,0.987,0.883,0.889,0.361,0.466,0.988,0.37,0.74,False,124.0
26750,y,hardstyle,166088,87,0.192,0.184,0.123,0.663,0.821,0.312,0.386,0.052,False,138.0
26751,U,opera,248682,1,0.286,0.301,0.703,0.168,0.332,0.194,0.897,0.385,False,92.0
26752,L,afrobeat,240348,60,0.337,0.679,0.414,0.425,0.911,0.806,0.314,0.262,False,95.0
26753,y,blues,96227,23,0.431,0.949,0.043,0.676,0.179,0.46,0.395,0.285,False,89.0
26754,J,psych-rock,124087,50,0.058,0.297,0.241,0.874,0.558,0.235,0.119,0.342,False,134.0
26755,I,reggaeton,217862,33,0.869,0.735,0.052,0.739,0.369,0.116,0.489,0.9,False,74.0
26756,g,electro,159022,55,0.821,0.302,0.644,0.889,0.873,0.501,0.829,0.995,False,81.0
26757,Q,soul,54777,27,0.291,0.548,0.689,0.355,0.953,0.389,0.13,0.796,True,100.0
26758,O,ska,194825,81,0.152,0.314,0.27,0.724,0.053,0.119,0.249,0.463,True,140.0
26759,l,bluegrass,300741,74,0.344,0.985,0.769,0.038,0.782,0.799,0.89,0.942,False,117.0
26760,I,drum-and-bass,79226,69,0.045,0.217,0.883,0.021,0.968,0.252,0.364,0.145,False,72.0
26761,T,hip-hop,218922,95,0.785,0.943,0.705,0.757,0.024,0.797,0.272,0.245,False,113.0
26762,e,piano,310508,0,0.08,0.45,0.754,0.938,0.233,0.948,0.706,0.696,False,134.0
26763,J,study,96559,46,0.155,0.367,0.42,0.313,0.961,0.52,0.077,0.189,False,85.0
26764,W,detroit-techno,308236,28,0.588,0.295,0.61,0.458,0.252,0.641,0.698,0.067,False,138.0
26765,o,classical,200982,96,0.902,0.629,0.879,0.949,0.38,0.67,0.508,0.042,True,98.0
26766,J,j-rock,164723,40,0.352,0.834,0.944,0.207,0.471,0.381,0.56,0.97,False,81.0
26767,u,electronic,258823,68,0.67,0.503,0.906,0.32,0.075,0.972,0.074,0.816,True,113.0
26768,N,idm,32149,76,0.769,0.697,0.194,0.428,0.997,0.41,0.832,0.432,False,81.0
26769,B,samba,275009,38,0.515,0.743,0.352,0.036,0.051,0.428,0.255,0.375,True,118.0
26770,i,progressive-house,83599,0,0.872,0.251,0.855,0.605,0.087,0.906,0.031,0.525,False,70.0
26771,G,cantopop,221425,41,0.8,0.358,0.665,0.514,0.366,0.307,0.637,0.595,False,88.0
26772,D,trance,88483,96,0.643,0.288,0.097,0.181,0.922,0.706,0.894,0.264,False,106.0
26773,w,hard-rock,220600,72,0.974,0.796,0.15,0.551,0.718,0.176,0.378,0.731,False,84.0
26774,Q,tango,122650,45,0.034,0.881,0.068,0.98,0.514,0.254,0.313,0.875,False,77.0
26775,f,spanish,65100,57,0.594,0.39,0.521,0.507,0.71,0.743,0.671,0.915,False,117.0
26776,r,classical,188716,67,0.068,0.755,0.895,0.724,0.671,0.702,0.272,0.77,False,136.0
26777,a,garage,317355,6,0.18,0.61,0.74,0.716,0.598,0.113,0.87,1.0,False,74.0
26778,m,chicago-house,233542,94,0.503,0.406,0.652,0.1,0.206,0.857,0.67,0.098,False,98.0
26779,y,metal,161360,40,0.647,0.285,0.334,0.373,0.537,0.868,0.802,0.268,True,104.0
26780,m,salsa,263234,34,0.644,0.233,0.979,0.199,0.078,0.163,0.032,0.857,True,75.0
26781,u,pop-film,315945,81,0.755,0.005,0.334,0.049,0.33,0.762,0.056,0.771,True,95.0
26782,M,study,165285,44,0.168,0.9,0.28,0.367,0.322,0.146,0.181,0.359,False,121.0
26783,x,show-tunes,141560,33,0.993,0.465,0.989,0.757,0.21,0.401,0.693,0.435,False,75.0
26784,c,pop,99624,93,0.539,0.705,0.699,0.728,0.029,0.433,0.777,0.299,False,134.0
26785,P,party,46620,85,0.683,0.477,0.047,0.17,0.991,0.658,0.056,0.488,True,76.0
26786,Y,grindcore,94209,27,0.548,0.456,0.837,0.979,0.313,0.534,0.193,0.435,True,104.0
26787,t,club,261527,13,0.164,0.758,0.322,0.487,0.639,0.187,0.476,0.723,True,112.0
26788,h,folk,281577,80,0.234,0.141,0.974,0.063,0.705,0.65,0.268,0.527,True,127.0
26789,D,guitar,104822,51,0.752,0.622,0.075,0.382,0.475,0.641,0.626,0.368,False,135.0
26790,f,alt-rock,184695,72,0.104,0.844,0.148,0.592,0.737,0.501,0.035,0.294,False,135.0
26791,F,chicago-house,102886,72,0.809,0.87,0.877,0.778,0.377,0.202,0.823,0.374,False,128.0
26792,L,hardstyle,144778,97,0.501,0.419,0.453,0.505,0.034,0.296,0.811,0.48,False,121.0
26793,s,r-n-b,232289,97,0.06,0.132,0.151,0.166,0.698,0.66,0.724,0.58,True,117.0
26794,g,malay,202535,55,0.235,0.293,0.879,0.158,0.147,0.906,0.834,0.589,False,83.0
26795,m,rock-n-roll,61941,78,0.915,0.835,0.927,0.645,0.155,0.285,0.494,0.301,False,71.0
26796,M,indian,221385,79,0.754,0.765,0.586,0.076,0.661,0.23,0.597,0.246,False,121.0
26797,x,indie,200206,54,0.617,0.32,0.709,0.477,0.774,0.403,0.838,0.483,False,119.0
26798,f,groove,274188,43,0.45,0.525,0.41,0.005,0.2,0.547,0.127,0.905,False,94.0
26799,u,hip-hop,34358,42,0.852,0.226,0.77,0.053,0.636,0.263,0.486,0.435,False,73.0
26800,s,sad,190237,23,0.699,0.695,0.14,0.35,0.536,0.429,0.056,0.989,False,138.0
26801,f,metalcore,85097,71,0.775,0.918,0.325,0.107,0.11,0.298,0.551,0.277,False,113.0
26802,j,indie,311757,99,0.611,0.887,0.106,0.966,0.378,0.34,0.79,0.48,False,77.0
26803,M,children,328322,93,0.19,0.819,0.605,0.544,0.646,0.969,0.05,0.116,False,81.0
26804,S,chill,169406,64,0.753,0.287,0.73,0.115,0.145,0.382,0.394,0.459,True,79.0
26805,F,spanish,137060,1,0.453,0.209,0.225,0.913,0.075,0.502,0.426,0.288,False,91.0
26806,s,country,156485,86,0.145,0.126,0.805,0.925,0.002,0.497,0.042,0.336,False,123.0
26807,c,dancehall,321622,4,0.789,0.585,0.155,0.957,0.228,0.192,0.592,0.046,False,125.0
26808,T,mandopop,319303,87,0.733,0.688,0.714,0.772,0.485,0.593,0.083,0.807,False,124.0
26809,j,disco,172716,5,0.315,1.0,0.243,0.17,0.371,0.275,0.622,0.288,False,129.0
26810,X,indian,210373,23,0.269,0.074,0.935,0.74,0.487,0.246,0.408,0.508,False,103.0
26811,Q,trip-hop,79457,46,0.755,0.808,0.257,0.951,0.807,0.686,0.468,0.442,True,115.0
26812,T,trance,84221,69,0.256,0.653,0.06,0.514,0.811,0.37,0.357,0.109,True,83.0
26813,S,edm,306425,73,0.385,0.571,0.287,0.479,0.206,0.799,0.451,0.844,False,101.0
26814,T,progressive-house,70557,25,0.123,0.823,0.713,0.811,0.014,0.304,0.114,0.987,True,126.0
26815,S,disco,92334,68,0.795,0.468,0.608,0.206,0.798,0.06,0.256,0.67,False,120.0
26816,W,trip-hop,270024,77,0.913,0.931,0.27,0.261,0.134,0.211,0.947,0.612,False,103.0
26817,v,mpb,80738,60,0.389,0.621,0.415,0.869,0.336,0.161,0.841,0.721,True,75.0
26818,r,tango,250353,44,0.396,0.814,0.585,0.901,0.055,0.077,0.546,0.605,True,93.0
26819,P,breakbeat,266906,53,0.43,0.653,0.735,0.952,0.321,0.532,0.982,0.405,False,127.0
26820,l,emo,76440,5,0.59,0.611,0.152,0.927,0.811,0.46,0.437,0.903,True,113.0
26821,g,salsa,318483,8,0.729,0.334,0.246,0.742,0.976,0.857,0.454,0.353,False,105.0
26822,x,emo,318237,53,0.337,0.13,0.456,0.556,0.809,0.164,0.886,0.26,True,82.0
26823,y,opera,132246,51,0.421,0.55,0.067,0.67,0.161,0.724,0.331,0.754,False,70.0
26824,f,funk,115700,72,0.253,0.952,0.72,0.015,0.488,0.523,0.157,0.343,False,77.0
26825,E,blues,192252,46,0.167,0.169,0.863,0.397,0.005,0.763,0.342,0.718,False,107.0
26826,k,sad,310515,64,0.76,0.789,0.508,0.47,0.997,0.194,0.462,0.254,False,74.0
26827,n,sleep,195398,96,0.753,0.42,0.532,0.591,0.423,0.926,0.734,0.728,False,84.0
26828,Y,mpb,182801,3,0.764,0.399,0.681,0.009,0.408,0.536,0.812,0.423,True,122.0
26829,A,progressive-house,38838,27,0.93,0.164,0.283,0.869,0.186,0.352,0.717,0.386,False,113.0
26830,K,hard-rock,98656,52,0.136,0.377,0.52,0.814,0.573,0.783,0.885,0.505,True,106.0
26831,y,romance,203747,10,0.448,0.54,0.373,0.621,0.458,0.718,0.345,0.199,False,103.0
26832,h,garage,192669,0,0.812,0.316,0.954,0.238,0.727,0.939,0.224,0.2,False,85.0
26833,c,french,198965,54,0.194,0.48,0.767,0.005,0.396,0.699,0.707,0.075,False,122.0
26834,A,pop,233494,55,0.445,0.863,0.65,0.278,0.245,0.23,0.7,0.352,False,106.0
26835,W,j-dance,171784,85,0.654,0.607,0.303,0.511,0.353,0.241,0.882,0.463,False,81.0
26836,Z,romance,90790,22,0.132,0.568,0.446,0.317,0.965,0.111,0.14,0.093,False,89.0
26837,T,rock,251430,5,0.526,0.815,0.144,0.084,0.293,0.399,0.346,0.65,False,138.0
26838,X,r-n-b,192301,47,0.984,0.378,0.225,0.021,0.429,0.897,0.494,0.338,False,73.0
26839,N,german,96254,28,0.854,0.192,0.821,0.464,0.06,0.683,0.207,0.3,False,131.0
26840,p,jazz,210864,74,0.683,0.607,0.748,0.317,0.114,0.778,0.824,0.219,False,117.0
26841,s,alternative,236068,7,0.177,0.083,0.975,0.93,0.421,0.148,0.951,0.964,False,103.0
26842,p,sad,128719,39,0.979,0.861,0.162,0.696,0.592,0.792,0.949,0.781,False,96.0
26843,g,world-music,98176,58,0.987,0.729,0.888,0.302,0.473,0.937,0.294,0.529,True,138.0
26844,b,ambient,181770,20,0.446,0.93,0.504,0.283,0.277,0.58,0.667,0.755,False,88.0
26845,J,hard-rock,80310,22,0.171,0.611,0.719,0.264,0.225,0.458,0.404,0.73,False,135.0
26846,P,trip-hop,253369,39,0.06,0.309,0.237,0.188,0.616,0.862,0.644,0.185,False,130.0
26847,M,j-idol,209312,99,0.845,0.834,0.014,0.677,0.382,0.948,0.588,0.27,False,89.0
26848,h,black-metal,93723,21,0.811,0.321,0.841,0.704,0.995,0.039,0.313,0.628,False,119.0
26849,E,swedish,127943,48,0.673,0.369,0.476,0.015,0.223,0.321,0.624,0.453,False,82.0
26850,n,salsa,135138,82,0.863,0.722,0.662,0.906,0.588,0.114,0.764,0.249,True,127.0
26851,l,piano,305767,55,0.897,0.523,0.613,0.851,0.444,0.007,0.613,0.939,False,90.0
26852,f,death-metal,267609,23,0.171,0.574,0.707,0.366,0.215,0.082,0.308,0.463,True,79.0
26853,R,industrial,198966,25,0.132,0.511,0.801,0.325,0.603,0.515,0.048,0.874,False,74.0
26854,V,j-idol,95334,81,0.511,0.169,0.781,0.077,0.797,0.243,0.756,0.291,True,132.0
26855,e,pop-film,184116,39,0.8,0.579,0.311,0.258,0.504,0.995,0.806,0.633,False,123.0
26856,T,german,152182,53,0.209,0.265,0.809,0.088,0.36,0.901,0.417,0.095,False,138.0
26857,X,j-pop,311381,94,0.404,0.195,0.856,0.338,0.29,0.535,0.339,0.06,False,126.0
26858,b,malay,172203,23,0.701,0.991,0.189,0.58,0.85,0.659,0.102,0.216,True,128.0
26859,W,tango,323285,60,0.024,0.968,0.318,0.262,0.62,0.202,0.604,0.305,False,102.0
26860,m,country,322936,2,0.362,0.66,0.657,0.606,0.399,0.894,0.199,0.374,True,76.0
26861,x,soul,42836,41,0.837,0.374,0.307,0.473,0.824,0.307,0.531,0.101,False,101.0
26862,U,grindcore,204990,93,0.458,0.678,0.248,0.643,0.069,0.78,0.821,0.451,False,104.0
26863,y,power-pop,107782,79,0.83,0.472,0.251,0.494,0.972,0.87,0.348,0.438,False,134.0
26864,C,latino,62134,36,0.903,0.797,0.631,0.134,0.439,0.083,0.466,0.164,False,101.0
26865,s,opera,39907,60,0.727,0.669,0.548,0.409,0.262,0.703,0.294,0.791,True,102.0
26866,p,chill,248906,62,0.039,0.374,0.013,0.109,0.184,0.644,0.757,0.839,False,109.0
26867,v,electronic,257051,64,0.948,0.32,0.152,0.39,0.477,0.527,0.139,0.011,True,101.0
26868,t,hard-rock,91567,34,0.471,0.131,0.722,0.041,0.869,0.302,0.881,0.649,False,124.0
26869,U,electronic,245951,81,0.527,0.396,0.915,0.051,0.994,0.304,0.946,0.876,True,129.0
26870,X,idm,120542,65,0.812,0.123,0.442,0.687,0.719,0.892,0.421,0.033,False,78.0
26871,h,party,164237,51,0.478,0.817,0.088,0.944,0.084,0.375,0.108,0.466,False,92.0
26872,X,goth,235899,7,0.25,0.449,0.43,0.984,0.993,0.522,0.293,0.048,False,105.0
26873,w,ambient,59374,43,0.68,0.313,0.737,0.556,0.627,0.87,0.554,0.982,True,93.0
26874,w,classical,323619,91,0.638,0.206,0.052,0.03,0.775,0.381,0.416,0.954,False,71.0
26875,n,emo,121395,75,0.918,0.293,0.577,0.007,0.797,0.907,0.1,0.116,False,109.0
26876,c,deep-house,170101,7,0.081,0.407,0.342,0.828,0.293,0.425,0.581,0.417,False,81.0
26877,J,turkish,160181,88,0.028,0.186,0.366,0.952,0.742,0.416,0.872,0.956,False,137.0
26878,n,ambient,85747,78,0.594,0.672,0.23,0.251,0.423,0.476,0.826,0.322,False,73.0
26879,E,progressive-house,64514,46,0.597,0.931,0.617,0.188,0.901,0.285,0.384,0.478,False,137.0
26880,x,power-pop,206126,50,0.943,0.861,0.813,0.081,0.004,0.748,0.356,0.016,True,135.0
26881,q,romance,218669,23,0.866,0.733,0.717,0.215,0.104,0.189,0.984,0.481,False,109.0
26882,E,chicago-house,208974,54,0.753,0.452,0.571,0.78,0.187,0.989,0.551,0.013,False,137.0
26883,X,r-n-b,213344,9,0.292,0.159,0.782,0.417,0.159,0.329,0.739,0.061,False,119.0
26884,U,forro,290999,69,0.422,0.646,0.462,0.148,0.147,0.47,0.109,0.127,False,95.0
26885,C,metal,63635,29,0.929,0.95,0.147,0.899,0.375,0.563,0.583,0.263,False,110.0
26886,h,electro,183243,72,0.077,0.498,0.905,0.947,0.125,0.053,0.154,0.952,False,126.0
26887,U,dubstep,272811,63,0.457,0.577,0.231,0.328,0.941,0.057,0.706,0.442,False,134.0
26888,b,groove,176386,10,0.844,0.902,0.948,0.469,0.956,0.962,0.816,0.728,False,123.0
26889,i,sad,147510,29,0.027,0.128,0.821,0.252,0.066,0.627,0.896,0.468,False,93.0
26890,B,spanish,41052,9,0.377,0.101,0.256,0.141,0.161,0.346,0.85,0.314,False,111.0
26891,F,techno,33683,0,0.001,0.979,0.74,0.582,0.755,0.213,0.715,0.233,False,116.0
26892,b,rockabilly,141969,35,0.087,0.324,0.287,0.974,0.926,0.506,0.449,0.615,False,129.0
26893,f,groove,170419,53,0.013,0.421,0.648,0.576,0.36,0.185,0.114,0.188,False,124.0
26894,e,j-idol,170285,80,0.961,0.139,0.879,0.468,0.77,0.914,0.786,0.546,False,102.0
26895,l,country,248870,3,0.606,0.954,0.331,0.78,0.843,0.388,0.943,0.325,False,120.0
26896,g,power-pop,64237,42,0.687,0.19,0.837,0.713,0.411,0.359,0.645,0.698,False,86.0
26897,l,sleep,154092,74,0.762,0.171,0.208,0.151,0.863,0.569,0.589,0.175,False,84.0
26898,Y,house,208526,7,0.672,0.213,0.058,0.582,0.976,0.516,0.432,0.948,True,107.0
26899,a,funk,194250,13,0.046,0.996,0.104,0.664,0.548,0.254,0.115,0.901,True,93.0
26900,e,punk-rock,142255,31,0.866,0.6,0.387,0.69,0.404,0.162,0.502,0.188,False,129.0
26901,C,cantopop,166574,1,0.708,0.844,0.652,0.36,0.059,0.583,0.372,0.672,False,102.0
26902,r,funk,275850,31,0.45,0.761,0.589,0.485,0.214,0.906,0.728,0.345,False,116.0
26903,U,emo,188286,20,0.22,0.469,0.527,0.439,0.638,0.381,0.706,0.935,False,70.0
26904,a,reggaeton,131284,69,0.008,0.448,0.063,0.57,0.472,0.438,0.223,0.224,False,85.0
26905,E,dancehall,69180,8,0.465,0.611,0.489,0.481,0.924,0.241,0.392,0.716,True,115.0
26906,J,power-pop,272510,53,0.623,0.788,0.524,0.083,0.529,0.595,0.027,0.644,False,135.0
26907,x,ambient,108276,69,0.915,0.275,0.714,0.109,0.689,0.679,0.044,0.679,False,93.0
26908,R,funk,126315,14,0.463,0.852,0.095,0.915,0.843,0.644,0.615,0.251,False,131.0
26909,N,mpb,186110,17,0.364,0.787,0.035,0.941,0.61,0.588,0.722,0.654,False,84.0
26910,x,dance,182712,43,0.304,0.124,0.081,0.674,0.302,0.214,0.333,0.213,False,109.0
26911,g,r-n-b,256975,54,0.942,0.779,0.406,0.926,0.63,0.978,0.007,0.519,False,116.0
26912,b,party,49223,13,0.856,0.428,0.49,0.454,0.539,0.064,0.714,0.649,False,75.0
26913,B,mandopop,259352,79,0.024,0.443,0.272,0.83,0.577,0.991,0.535,0.903,False,82.0
26914,R,salsa,209803,24,0.965,0.676,0.485,0.471,0.245,0.624,0.863,0.302,False,126.0
26915,C,power-pop,224940,89,0.501,0.31,0.877,0.149,0.629,0.977,0.193,0.07,False,98.0
26916,E,kids,280129,52,0.015,0.879,0.486,0.491,0.279,0.017,0.216,0.131,False,79.0
