,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
18882,4sKqId5IFr8A4CjmdtG01f,Rodney Carrington,Morning Wood,More Of A Man,21,160026,True,0.564,0.437,4,-14.237,1,0.161,0.616,0.0,0.337,0.747,175.27,4,comedy
18883,56KrcJePC8P582pi0P2agY,Gary Gulman,The Great Depresh,In Defense of Millenials,20,245876,True,0.506,0.767,2,-13.045,1,0.929,0.828,0.0,0.403,0.306,100.238,3,comedy
18884,3LFwiqPX0xHm1cFLIdO4xH,Max Boyce,Live At Treorchy,Hymns and Arias - Live at Treorchy,21,588666,False,0.465,0.368,3,-15.146,1,0.452,0.817,0.0,0.906,0.443,104.776,3,comedy
18885,2TEmWrcxSUFUf1nGYOZlCT,Christopher Titus,Voice in My Head,The Viper Incident,21,493720,True,0.571,0.9,4,-7.041,1,0.898,0.879,0.0,0.781,0.264,112.457,4,comedy
18886,26bSeyorkDn1B0TrztLs6C,Christopher Titus,Angry Pursuit of Happiness,The Ed Incident,21,643079,True,0.551,0.869,5,-7.627,1,0.946,0.929,0.0,0.636,0.313,76.716,3,comedy
18887,6a5zu4yJD2zSy0D77lgiPE,Comedian Bob Marley,Comedian Bob Marley Live,You got yoru shoes on?,20,46253,False,0.643,0.564,6,-14.505,1,0.925,0.884,0.0,0.926,0.425,110.534,4,comedy
18888,4MjpsYY785OdQyrNOZup4n,Ralphie May,Just Correct,Dumb Kennedy's,20,326120,True,0.494,0.591,10,-15.341,0,0.934,0.836,0.0,0.845,0.533,81.898,3,comedy
18889,4YxSYK8P36PdkE6S3RIt7D,Christopher Titus,Norman Rockwell is Bleeding,"Wait, Wait, Wait",21,233093,True,0.561,0.775,0,-13.602,1,0.948,0.751,0.0,0.506,0.185,92.571,4,comedy
18890,0QBvsqEx0n3gTOGElzuMMZ,Wyatt Cenac,Comedy Person,Dogs Are Racist?,20,633432,True,0.495,0.896,10,-6.553,1,0.952,0.853,0.0,0.857,0.291,73.625,3,comedy
18891,3KHfTFnMEFoESIqd0AKeUW,Christopher Titus,Norman Rockwell is Bleeding,Last Husband,21,370333,True,0.586,0.706,1,-15.764,1,0.934,0.72,0.0,0.687,0.153,72.555,4,comedy
18892,1KqKCZ3IjWZoVxrIv308GI,Gary Gulman,The Great Depresh,The 1980's Kidnapping Hoax,20,196232,True,0.462,0.735,5,-13.287,0,0.941,0.877,0.0,0.664,0.444,81.357,5,comedy
18893,02lerMYG43kTnknsQLgxYK,Jeff Foxworthy,Live,Rocket Launcher Body Sounds - Live,20,87000,False,0.612,0.652,3,-12.111,1,0.874,0.91,0.0,0.971,0.725,108.141,4,comedy
18894,4sCvka8sF2BOw6cViFanCW,"""Weird Al"" Yankovic","The Essential ""Weird Al"" Yankovic",Since You've Been Gone,21,83026,False,0.723,0.393,9,-8.303,1,0.102,0.542,0.0,0.321,0.92,132.218,3,comedy
18895,5FBvGDfcEshfwMMTwR1kgm,Richard Pryor;Lena Horne,The Wiz,The Good Witch Glinda,21,69000,False,0.195,0.143,10,-17.805,1,0.0346,0.947,0.00228,0.348,0.0739,83.077,3,comedy
18896,6ohXK9Y4ioab0VjQp20rYa,Ron White,Truckstop Comedy,Bronco Rider,21,154320,True,0.531,0.523,5,-15.556,0,0.918,0.88,0.0,0.928,0.283,89.895,1,comedy
18897,1ubylzLAZjC3t8hU0Lbimz,Kevin Bloody Wilson,Rides Again,Nigel's Miracle,22,303880,True,0.358,0.793,0,-6.823,1,0.187,0.657,0.0,0.214,0.751,190.015,4,comedy
18898,3KYogzeDbY8voZ7YAZRzRj,Kathleen Madigan,Shallow Happy Thoughts For The Soul,Catholicism,21,225520,False,0.565,0.201,1,-24.776,1,0.94,0.828,0.0,0.949,0.351,95.408,4,comedy
18899,2wjxYAHhmAq0xWDCEYvH8K,Rodney Carrington,King Of The Mountains,Baby Back - Live At The Majestic Theater/2007,21,150836,True,0.553,0.589,11,-5.723,0,0.152,0.849,0.0,0.958,0.788,143.77,4,comedy
18900,2w1VJByYiIeY6sTDz4xt7e,Dwayne Perkins,She Ate My Haircut,Only in America,20,62960,False,0.591,0.765,3,-7.187,1,0.898,0.862,0.0,0.818,0.53,113.681,5,comedy
18901,0yljdi1Eq8E0eheIAR5Eej,Josh Wagner,Orange Juice,Nashville Native,21,93146,True,0.546,0.577,5,-10.962,1,0.933,0.82,0.0,0.763,0.587,82.576,3,comedy
18902,5ORvT0TyfPLuwErroZwP8x,Eddie Della Siepe,Little Jerk,Nice Mix,20,138202,True,0.673,0.62,6,-10.012,1,0.952,0.839,0.0,0.675,0.61,79.058,3,comedy
18903,72Ea4bheESN61SzBqwLAAS,T. Bubba Bechtol,I'm Confused,Bubba Shops at Wal-Mart,20,109760,False,0.481,0.911,6,-10.838,1,0.775,0.782,0.0,0.841,0.0936,117.748,4,comedy
18904,6hOozkc5SaHQjXc2dA853j,Micky Flanagan,Back In the Game,Doctors,21,501508,True,0.514,0.841,8,-15.961,1,0.903,0.823,0.0,0.915,0.162,111.276,3,comedy
18905,4v0Efv3YsPWkzcjmjRogDP,Dwayne Perkins,Dry Bar Comedy Presents: Please Believe It,Good Drivers,19,116208,False,0.585,0.6,6,-17.957,1,0.922,0.831,0.0,0.752,0.445,80.933,3,comedy
18906,6qRg9P6r9Ed6GyIfEu1JaZ,Jim Florentine;Don Jamieson,Terrorizing Telemarketers 7,Shhh!,20,232494,False,0.69,0.766,1,-10.567,0,0.949,0.983,0.0,0.383,0.426,128.693,3,comedy
18907,5KpxlX2rvU8KbfPRdry8Cx,Muck Sticky,Fuck Off,Fuck Off,21,109230,True,0.885,0.571,0,-6.717,1,0.0796,0.0698,0.00016,0.0458,0.963,147.966,4,comedy
18908,2xU5GpL58CD8rNXzqUvyNf,Darryl Lenox,I'm Darryl Lenox,Race,20,211113,False,0.48,0.757,6,-9.287,1,0.875,0.923,0.0,0.927,0.796,76.294,3,comedy
18909,28OXkg6WmSeWnUHEqIZtD3,Rhod Gilbert,Rhod Gilbert and The Award-Winning Mince Pie,Escape to Afghanistan,21,540030,False,0.51,0.828,1,-9.211,1,0.923,0.801,0.0,0.868,0.57,81.499,4,comedy
18910,4Orpk1jAgBs0Mo7h43ibJl,Kenn Kington,I Am Dad,Me We She We,21,82348,False,0.586,0.31,9,-21.647,1,0.93,0.942,0.0,0.686,0.258,99.566,5,comedy
18911,0STvuEX67eua45XDED2dl5,Jessi Campbell,Dry Bar Comedy Presents: Sharpest Knife on the Porch,Childhood,21,118233,False,0.487,0.655,10,-15.495,0,0.913,0.81,0.0,0.761,0.387,95.697,3,comedy
18912,1pmce0kSvSnISgZsh48eTd,Eddie Della Siepe,Little Jerk,Uber Ambulance (Bonus Track),21,71328,True,0.728,0.398,5,-12.63,1,0.936,0.912,0.0,0.519,0.623,117.619,4,comedy
18913,5oIA5ABEthClfbrtlyGjUU,Jeff Allen,Three Word Vocabulary,First Valentine's Day,21,146240,False,0.432,0.655,6,-19.209,1,0.942,0.664,0.0,0.965,0.08,83.225,3,comedy
18914,0a8emqovSZq5jselKj6pgB,Dennis Miller,America 180˚,Radical Islam,20,191386,True,0.609,0.854,4,-6.274,1,0.917,0.841,0.0,0.802,0.303,133.186,3,comedy
18915,3C3remg1f6Jr09THh1dG7V,Aaron Karo,The Rest Is History,We Can't Kill Married People,20,135168,True,0.489,0.748,7,-15.356,0,0.922,0.913,0.0,0.933,0.352,76.382,3,comedy
18916,0FgfZWzqooBmAZOOUbU06Z,Rhod Gilbert,Rhod Gilbert and The Award-Winning Mince Pie,The Breakdown,21,420196,False,0.463,0.875,10,-10.206,0,0.945,0.849,0.0,0.689,0.396,81.957,4,comedy
18917,2etR7MJ2yqrEZSQl997yWi,Ryan Sickler,Above Ground Cool,Can You Character Sketch?,20,127594,False,0.494,0.901,5,-7.119,1,0.902,0.805,0.0,0.736,0.454,58.68,4,comedy
18918,4NCdJLed3VyG7C0lu5H9V1,David Spade,My Fake Problems,Drinking and Driving,20,343243,True,0.563,0.89,6,-6.652,1,0.923,0.791,0.0,0.831,0.309,77.896,5,comedy
18919,4MxdCJcX5MdCOcJWZyxLWu,The Jerky Boys,The Jerky Boys,Boonie's Basement Tub,21,190146,True,0.623,0.413,6,-12.112,1,0.942,0.985,0.0,0.47,0.696,74.776,3,comedy
18920,5khrUArfIle7vjuSPqEfWQ,Moshe Kasher,"Everyone You Know is Going to Die, and Then You Are!",Everyone You Know is Going To Die,20,45139,True,0.677,0.643,3,-10.145,0,0.803,0.726,1.95e-06,0.934,0.777,62.455,4,comedy
18921,26nSS5wZuAxOGYWf83lJeM,Jeff Allen,Lock The Door,3-Legged Dog,21,295173,False,0.495,0.916,6,-7.954,1,0.911,0.841,0.0,0.938,0.139,118.676,3,comedy
18922,5VhlWYzadTCVi5HFH99Kl5,David Spade,My Fake Problems,Tiger,20,238459,True,0.45,0.906,4,-7.181,1,0.947,0.835,0.0,0.855,0.262,82.437,4,comedy
18923,3ujWh42s95AIqhM6GXoVjn,David Cross,"Oh, Come On",And Speaking of Taking a Rape Shower…,21,425187,True,0.562,0.615,10,-14.702,1,0.946,0.448,0.0,0.815,0.551,60.722,5,comedy
18924,26dmjjlxpOTAcLcT144uiN,Jesse Popp,Don't Even Worry About It,What's Your Secret?,20,180754,False,0.503,0.621,4,-11.525,1,0.941,0.871,0.0,0.796,0.555,84.707,4,comedy
18925,3Cg9XMOBspYgvwlqhQSqdB,Hva Snakker Du Om?;Anders Matthesen;Bossy Bo,Den Ka' Byttes V:O:L:01:00,Taxa,22,117506,False,0.592,0.77,5,-9.682,0,0.95,0.434,0.0,0.363,0.368,91.179,3,comedy
18926,261olfill3dM6Mq17S1kPM,Tig Notaro,Boyish Girl Interrupted,Where's Tig?,21,52800,False,0.391,0.772,4,-9.442,1,0.935,0.842,6.98e-06,0.93,0.492,172.228,3,comedy
18927,7numTQ1FPfAMZec2fLsbuE,The Jerky Boys,The Jerky Boys,Frank's Leg Braces,21,207987,True,0.689,0.237,4,-13.088,0,0.96,0.973,0.0,0.174,0.595,67.802,3,comedy
18928,3EHKgLveCS2sUD6WGZJmaY,Jon Reep,Ginger Beard Man,Public Privacy,19,107275,True,0.494,0.835,11,-13.21,0,0.933,0.867,0.0,0.783,0.106,85.6,4,comedy
18929,5YgvSFOxDokWxhSYFzOdsF,"Joey ""CoCo"" Diaz",Sociably Unacceptable,The Bubble Guy,21,276335,True,0.671,0.712,2,-11.608,1,0.94,0.816,0.0,0.759,0.7,63.001,3,comedy
18930,0DbbG7pekmZVIMsvYsUxv9,Bruce Bruce,Losin' It,Stupid Stuff,20,232866,True,0.396,0.618,6,-22.402,0,0.869,0.865,1.08e-06,0.749,0.0785,83.008,5,comedy
18931,6lj42oTGDEXKgRBZeY5PSJ,Bruce Bruce,Losin' It,Opening,21,53286,True,0.389,0.595,9,-15.284,0,0.673,0.76,2.92e-06,0.669,0.479,96.998,4,comedy
18932,3WsNC8yBvEQtvSUsRwALNk,Jessi Campbell,Dry Bar Comedy Presents: Sharpest Knife on the Porch,Grandma,21,99116,False,0.523,0.608,10,-13.92,0,0.499,0.837,0.0,0.727,0.465,87.143,4,comedy
18933,7h1M1ps2wabHYP0Zorahny,David Cross,"Oh, Come On",One Can Only Dream,21,342082,True,0.597,0.468,10,-17.324,1,0.934,0.433,0.0,0.371,0.627,86.006,4,comedy
18934,3VwqOoZ8iCQkLij5RhnPE0,Brad Williams,Fun Size,Ladies Give a Man a Pep Talk Before Sex,21,148565,True,0.692,0.445,11,-20.027,0,0.952,0.772,0.0,0.901,0.58,69.585,4,comedy
18935,526mDk6dMvJqgtMpsEy8PP,Tim Minchin,Ready For This ?,White Wine In The Sun,24,432218,False,0.402,0.248,5,-14.311,1,0.0326,0.886,0.0,0.685,0.188,80.065,1,comedy
18936,788z3begie1NffhM8RWWiI,David Cross,"Oh, Come On",My Very Extra Special Trump Fantasy,21,602225,True,0.625,0.531,10,-15.791,1,0.921,0.349,0.0,0.928,0.493,104.856,5,comedy
18937,5S7n2N2GmTCx7Arc4GvSAY,Brian Regan,Live from Radio City Music Hall,Presidential Stuff,20,50920,False,0.637,0.853,2,-7.628,1,0.929,0.93,0.0,0.872,0.119,133.537,4,comedy
18938,1mRhFPwyTuXcpZmyWVy0PN,David Cross,"Oh, Come On","But Not Really (Couples Colonic, Pt. 3)",21,260339,True,0.639,0.496,11,-17.006,1,0.898,0.471,0.0,0.725,0.391,109.44,3,comedy
18939,6BctgCJXlgxYeR0ObhLdtR,Joe DeRosa,You Let Me Down,Please Stop Communicating,21,496201,False,0.627,0.815,6,-6.959,0,0.911,0.785,0.0,0.744,0.532,119.197,5,comedy
18940,7CxuiGipV5xedFwO2CUq3T,Chris Hardwick,Mandroid,Nerds Make the World Go 'Round,21,254613,True,0.602,0.973,1,-3.804,1,0.815,0.655,0.0,0.932,0.317,110.803,3,comedy
18941,1DmEMhOTK07lcpH8anTHLH,Kevin Bloody Wilson,35 Years of Kevin Bloody Wilson,Dictaphone,21,297133,True,0.752,0.72,2,-7.989,1,0.141,0.236,5.45e-05,0.121,0.821,120.236,4,comedy
18942,6aBmqM3NKXbkNSHSOaLC7W,Kyle Kinane,Death of the Party,Bonus: at Budokan,20,323093,True,0.587,0.576,7,-7.497,0,0.944,0.846,0.0,0.227,0.621,64.938,4,comedy
18943,2lvH14fphRheWGdmxMq6XP,George Lopez,"It's Not Me, It's You",White House Visit,20,521185,True,0.413,0.981,0,-6.18,1,0.833,0.852,2.1e-05,0.349,0.0377,113.893,5,comedy
18944,5xo01RlIlMgQMMI19rY8Xb,Jason Allen,Known Alias,Destination Wedding / Ghost / Teaming Up With A Prostitute,20,146374,False,0.648,0.411,1,-15.597,1,0.925,0.808,0.0,0.697,0.746,139.042,4,comedy
18945,4wWtnRpttsyMaJBVV9ZsR7,Kathleen Madigan,Bothering Jesus,Last Call from Jail,21,194510,False,0.469,0.912,6,-7.161,0,0.733,0.779,0.0,0.86,0.309,135.928,3,comedy
18946,1iqJe68c0aRt6yCOg857rE,Kathleen Madigan,Gone Madigan,"Gay Marriage, Polygamy, 40's",21,213079,True,0.668,0.775,2,-5.386,1,0.807,0.847,0.0,0.744,0.492,84.915,1,comedy
18947,6NFrCfIlqqkMMEHTfaeUEk,Kathleen Madigan,Gone Madigan,"Web MD, Uso Tour",21,343476,True,0.632,0.828,6,-5.469,0,0.896,0.841,0.0,0.925,0.514,135.96,4,comedy
18948,4ysOuRIGNFsItKyg37PCdl,Kevin Bloody Wilson,My Australian Roots,Double Decker Dog,21,266026,True,0.694,0.409,0,-11.648,1,0.0717,0.507,0.0,0.0774,0.617,136.241,4,comedy
18949,1Q2iqvYBMLsGyDngEy2C8h,George Lopez,Right Now Right Now,Chicano Dudes,20,140800,True,0.46,0.871,3,-12.789,1,0.938,0.743,0.0,0.917,0.27,112.527,4,comedy
18950,6OmCdNCWR6HoUfe5uQAhhj,Jon Lajoie,The League (Original Soundtrack),Eskimo Brothers,27,169315,False,0.785,0.567,7,-5.054,1,0.0921,0.0209,1.42e-06,0.09,0.552,80.04,4,comedy
18951,2eUOoOf6q0e9FIK01SJMjT,Lil Dicky;T-Pain,Professional Rapper,Personality (feat. T Pain),47,258836,True,0.768,0.709,5,-4.87,0,0.196,0.227,0.0,0.504,0.824,95.972,4,comedy
18952,4haeX703rBH7O5aL1G6iEp,Tom Papa,"Calm, Cool, and Collected",Why Kids,19,114240,False,0.469,0.86,9,-9.292,1,0.855,0.825,0.0,0.767,0.528,129.325,4,comedy
18953,6tnl3kdvVZzR7RIw4K2WD3,Michael Loftus,You've Changed,Clean out Your Room,20,230813,True,0.592,0.662,0,-15.396,1,0.919,0.804,0.0,0.947,0.277,109.298,3,comedy
18954,5oB1UnrgyBPQLtkVWsDwI7,Clinton Jackson,Do You See the Ducks Now,The Make-up Girl,19,105626,False,0.449,0.977,1,-6.057,1,0.719,0.791,0.0,0.427,0.177,119.938,1,comedy
18955,4dEHoYm7PdImCzNNSXcsl0,Micky Flanagan,Back In the Game,Day Alone,20,534353,True,0.491,0.862,4,-15.805,1,0.919,0.806,0.0,0.462,0.138,130.247,3,comedy
18956,62yfuUzcmmSLvFafxPc2A7,Iliza Shlesinger,War Paint,Shave the Big Toe,21,276323,True,0.637,0.921,11,-5.366,1,0.932,0.801,0.0,0.961,0.548,87.522,3,comedy
18957,2y3fsGt47K6y4lGboeBQCX,Todd Glass,Todd Glass Talks About Stuff,Shamwow,19,233880,True,0.465,0.919,1,-2.302,0,0.649,0.847,0.0,0.853,0.748,78.252,3,comedy
18958,5o7Z2bhs3NPla5oC1vVAH4,Gary Gulman,The Great Depresh,You Came!,20,169061,True,0.48,0.501,5,-15.058,1,0.94,0.877,0.0,0.589,0.289,83.927,4,comedy
18959,5EVDHVJTvfCTqYemafJw2K,Jay Mohr,American Treasure,Tracy Morgan at the Improv,19,167068,True,0.564,0.494,2,-12.62,1,0.96,0.846,0.0,0.682,0.523,61.442,3,comedy
18960,3HsJKNm2Lkydz57GlnG5kE,Josh Johnson,# (Hashtag),Sitting and Thinking,20,169396,True,0.56,0.829,2,-9.802,1,0.928,0.86,0.0,0.897,0.401,92.403,4,comedy
18961,1tfZvo0DPs8VFNOIrSOUtb,Gary Gulman,The Great Depresh,Ketamine,20,86161,True,0.618,0.446,2,-14.131,1,0.941,0.895,0.0,0.716,0.907,102.394,4,comedy
18962,1lmqkgT1PMfElD569JKNHS,Tom Papa,Human Mule,Time for a Girlfriend,20,133955,False,0.649,0.682,4,-13.391,0,0.952,0.643,0.0,0.536,0.252,117.074,1,comedy
18963,0K9XJkS7iQS6WkFQM7DhLj,Erikka Innes,Smells Like Nerd Spirit,Mom's Pot Plants,20,66640,True,0.644,0.434,5,-17.439,0,0.944,0.776,0.0,0.819,0.745,101.529,3,comedy
18964,7tyNbkpB4b2oGjbv3gEbaP,Jay Mohr,Happy. And A Lot.,Similar Hates,19,220303,False,0.555,0.51,9,-18.472,1,0.948,0.82,0.0,0.375,0.379,82.584,4,comedy
18965,2acUzlZxKI6sONQ6YPWbks,Al Madrigal,Live from D.C.,Put Your Hand Together - Live,20,123106,True,0.56,0.818,1,-10.339,1,0.947,0.806,0.0,0.84,0.72,74.005,3,comedy
18966,42j3WAbo6u7tqFULLZosg4,Todd Glass,Todd Glass Talks About Stuff,Late Night Tv,19,266800,True,0.561,0.925,2,-3.088,1,0.843,0.849,0.0,0.782,0.44,124.693,3,comedy
18967,6oiLdz0vwSl3xvjoJWULcr,Martin Lawrence,Doin' Time: Uncut,Cheaters,19,302293,True,0.567,0.366,9,-23.235,1,0.955,0.602,0.0,0.68,0.238,98.578,4,comedy
18968,3XxIN6az1PBFxz0U7Ooorz,Big Jay Oakerson,Live at Webster Hall,A Lesson for the Ladies,20,271083,True,0.537,0.853,9,-12.132,1,0.948,0.931,0.0,0.57,0.203,66.743,3,comedy
18969,7E3AHqaynID0lsUfspRLEl,Jim Florentine,Terrorizing Telemarketers 7,3 Questions,20,225903,False,0.611,0.461,0,-12.288,1,0.948,0.989,0.0,0.587,0.688,61.963,3,comedy
18970,67qo6doHpmWzX44TFvh0Lh,Myq Kaplan,Meat Robot,Jesus and Grandmothers,19,236880,False,0.45,0.878,6,-5.07,1,0.927,0.88,0.0,0.945,0.511,80.633,5,comedy
18971,0QvLap7SlgfAPrnO85yhzG,Gary Gulman,The Great Depresh,Mother,20,70481,True,0.505,0.785,4,-12.045,0,0.955,0.891,0.0,0.528,0.3,88.446,4,comedy
18972,6I8xeWgugabF4V6fGevdm8,Gary Gulman,In This Economy?,Recession-Busters,19,290613,True,0.551,0.927,1,-4.633,1,0.884,0.784,0.0,0.825,0.234,134.63,3,comedy
18973,5vLgWh6aOIupZ4sD1rXKJn,D.L. Hughley,Clear,Guns,19,144298,True,0.571,0.918,7,-8.381,1,0.913,0.77,0.0,0.794,0.147,126.638,5,comedy
18974,5ofwRKReABA9RVI4jAKOK8,Martin Lawrence,Doin' Time: Uncut,Viagra,19,284123,True,0.644,0.366,6,-23.275,1,0.955,0.606,0.0,0.973,0.213,78.071,4,comedy
18975,7zAga7m9usOmqYJ0ArrYct,Hva Snakker Du Om?;Anders Matthesen;Bossy Bo,Den Ka' Byttes V:O:L:01:00,Ludo,21,144200,False,0.721,0.47,0,-9.787,1,0.946,0.568,0.0,0.515,0.623,121.94,3,comedy
18976,22kfCsDXv04t3y8Ng2d192,Jay Mohr,Happy. And A Lot.,House Hunters International,19,211669,False,0.631,0.487,2,-18.346,1,0.954,0.829,0.0,0.145,0.289,62.403,3,comedy
18977,3n6IpKT2Sox5XER8CLNZnj,Dov Davidoff,The Point Is,"Therapist, 'I Love You', And Thanksgiving",19,296813,True,0.667,0.749,6,-5.757,1,0.922,0.737,0.0,0.755,0.596,115.856,4,comedy
18978,7lS5QC2bMzI2zEOEGJ6AQy,Shane Mauss,Mating Season,Evolutionary Competition,19,298986,True,0.56,0.714,5,-8.29,0,0.944,0.877,0.0,0.862,0.435,71.519,4,comedy
18979,0VF2zAZcAC7ulU7OmygmE2,Erikka Innes,Sex With Nerds,Circle Jerk,22,67371,True,0.636,0.477,10,-8.175,0,0.92,0.735,0.0,0.526,0.682,162.483,1,comedy
18980,6s71csXMFhs8XIyGn8j1ca,Wyatt Cenac,Brooklyn,Charity Mail for Married Wingmen,19,397147,True,0.604,0.533,4,-10.846,1,0.92,0.847,0.0,0.806,0.757,87.479,3,comedy
18981,7MA5eIM6qJH56VXvyVBseL,Todd Barry,From Heaven,"Nurse's T-Shirt, Kid's T-Shirt",20,78333,False,0.48,0.758,3,-14.047,0,0.952,0.921,0.0,0.829,0.813,177.513,1,comedy
18982,080NtZ5NzrMgfaTPsoiJxG,Aunty Donna;Demi Lardner,The Album,Best Day of My Life,21,161300,True,0.938,0.532,11,-8.802,0,0.188,0.00373,5.19e-06,0.618,0.628,115.044,4,comedy
18983,4BB3ZRYYwRlBzNj6WUVrUj,Louis Katz,If These Balls Could Talk,Weird Sex Moves,20,104760,True,0.502,0.895,11,-4.932,1,0.731,0.884,0.0,0.94,0.556,122.856,3,comedy
18984,46BqzuAVnkStVtETf7dclw,George Lopez,America's Mexican,Ftp,20,292000,True,0.348,0.977,6,-7.28,1,0.941,0.898,0.000337,0.905,0.056,84.081,3,comedy
18985,6PsQ0ebGcEttPswicaYLoO,Steve Hofstetter,Cure for the Cable Guy,The Reason I Recorded This Album,20,64693,True,0.634,0.411,8,-14.215,1,0.942,0.713,0.0,0.674,0.587,94.288,3,comedy
18986,3FNM2q8Z42grRIAIME2yU1,Robert Schimmel,Life Since Then,The Avn Awards,19,319293,True,0.512,0.554,1,-18.061,1,0.952,0.89,2.16e-06,0.51,0.311,93.091,3,comedy
18987,45dMFji9Y9i5deCjW3VJ3N,Christopher Titus,Norman Rockwell is Bleeding,Fist Fight,20,165066,True,0.534,0.619,1,-15.233,1,0.942,0.618,0.0,0.7,0.137,171.384,3,comedy
18988,6ep8Ai4pXGy7ROznkV3how,Christian Finnegan,Two for Flinching,How Is This My Fault?,19,329626,True,0.512,0.68,1,-9.712,1,0.958,0.82,0.0,0.868,0.474,172.38,3,comedy
18989,7AUVIC7nrkunMvE6kWL76o,Goldie Lookin Chain,Fear of a Welsh Planet,I Got a Van,22,185826,True,0.805,0.696,5,-9.554,0,0.134,0.0266,2.72e-06,0.102,0.691,110.644,4,comedy
18990,78u7yfGcPwTcyijAYfE463,Christopher Titus,Angry Pursuit of Happiness,Arm the Children,20,812378,True,0.601,0.85,6,-7.233,0,0.957,0.93,0.0,0.703,0.27,83.546,4,comedy
18991,6qZHDW6l4Szjjh0r8gyL3O,Big Jay Oakerson,I Promised Myself I Wouldnt Ask,Earn Your Creams,20,188212,True,0.349,0.89,9,-9.574,1,0.847,0.856,2.26e-06,0.812,0.582,82.455,4,comedy
18992,5wZHyWxGn37PBQm3XWQXMf,Larry The Cable Guy,Remain Seated,Bus Rides & Roller Coasters,20,192603,False,0.543,0.746,8,-12.087,1,0.959,0.713,0.0,0.338,0.296,86.382,3,comedy
18993,2Ej2fyWrfy1LCAX5S90Ehc,Kevin Bloody Wilson;Jenny Talia,Rides Again,The Note,21,257959,True,0.719,0.626,7,-8.417,1,0.0412,0.6,1.45e-06,0.328,0.553,128.128,4,comedy
18994,7qpPZcSLlr1jJKpSeHzwB6,Eugene Mirman,An Evening of Comedy in a Fake Underground Laboratory,Christian Mingle and My Childhood Notebook,20,374506,True,0.555,0.927,1,-5.424,1,0.907,0.765,0.0,0.799,0.395,80.742,3,comedy
18995,5B6DpblYjEi7Mp67XxqO3t,Kevin Bloody Wilson,35 Years of Kevin Bloody Wilson,Dickin's Cider,21,211653,True,0.734,0.711,9,-6.285,1,0.114,0.637,0.0,0.146,0.711,99.969,4,comedy
18996,3rIMRRu0jTSoCSH2cX5C9C,Kevin Bloody Wilson,My Australian Roots,The Great Roberto,21,305040,True,0.657,0.47,0,-15.099,1,0.205,0.306,0.0,0.127,0.79,125.145,4,comedy
18997,6UIttgiVOsf36nyb63D9gu,Kevin Bloody Wilson,Wrong! Wrong! Wrong!,I Think I've Outlived Me Cock!,21,252680,True,0.771,0.739,9,-5.617,1,0.0716,0.537,0.0,0.108,0.687,130.024,4,comedy
18998,3ZLp1i7FSPn05tuvnuXaAp,Ron White,Truckstop Comedy,Gay Rights,20,827146,True,0.595,0.576,4,-14.405,1,0.908,0.926,0.0,0.68,0.417,110.17,4,comedy
18999,2xchWzQHyxdE0azwZCjcSO,George Lopez,Team Leader,Jack In the Box,20,305040,True,0.444,0.738,4,-16.423,1,0.882,0.874,0.000395,0.845,0.208,108.345,3,comedy
19000,2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay;Justin Bieber,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",78,167693,False,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,4,country
19001,6AHJTA1BN7ePfChCwqph3z,Luke Bryan,Country USA,Country On,0,236455,False,0.52,0.751,5,-5.064,1,0.0551,0.171,7.4e-06,0.0624,0.519,156.044,4,country
19002,5eUtyONoPyfZYGrFHmZzlc,Thomas Rhett,Mientras hago aromaterapia,Die A Happy Man,1,228320,False,0.59,0.389,2,-9.245,1,0.0387,0.411,1.48e-06,0.117,0.389,166.055,4,country
19003,1e3QZ42GsP8cTy5uQ0G7J3,Zach Bryan,New Country,Something in the Orange,3,228013,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,country
19004,5Vnx0s7H73V3l6qPWvbHIM,Zach Bryan,Easy Country,Something in the Orange,4,228013,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,country
19005,0aEPP6wdKf2uBYEz72gnAe,Zach Bryan,Relaxing Pop,Something in the Orange,4,228013,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,country
19006,1Op9SWtCrRGmax5BjNehes,Zach Bryan,It's You - Fresh Hits,Something in the Orange,2,228013,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,country
19007,3IMghNhZWUZ2S1PjXK7zBd,Zach Bryan,Beautiful Trending Hits 2022,Something in the Orange,2,228013,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,country
19008,0VFF0uBG8KYutpiF4C8DA0,Zach Bryan,rainy day indie,Something in the Orange,1,228013,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,country
